sample_id,video_path,filename,dataset,directory_class,semantic_class,visual_label,audio_label,final_label,identity,race_group,gender_group,content_id,linked_identities,method_hint,component_id,split
fac_dc2af1ac738b,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id03559_wavtolip.mp4,00161_id03559_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id03559,wav2lip,4,calibration
fac_61a0598a526a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id04927_8MD618FRyfA_id04070_wavtolip.mp4,00161_id04927_8MD618FRyfA_id04070_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id04927;id04070,wav2lip,4,calibration
fac_9993c03200aa,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05478_wavtolip.mp4,00161_id05478_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05478,wav2lip,4,calibration
fac_3a6f5c83cede,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05845_XfMHm6CEwPw_faceswap_id00043_wavtolip.mp4,00161_id05845_XfMHm6CEwPw_faceswap_id00043_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05845;id00043,faceswap,4,calibration
fac_10c7c0cecb26,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05845_XfMHm6CEwPw_faceswap_id00747_wavtolip.mp4,00161_id05845_XfMHm6CEwPw_faceswap_id00747_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05845;id00747,faceswap,4,calibration
fac_684eb571acf5,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05845_XfMHm6CEwPw_faceswap_id05845_wavtolip.mp4,00161_id05845_XfMHm6CEwPw_faceswap_id05845_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05845;id05845,faceswap,4,calibration
fac_b19aecc39068,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05845_XfMHm6CEwPw_faceswap_id06439_wavtolip.mp4,00161_id05845_XfMHm6CEwPw_faceswap_id06439_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05845;id06439,faceswap,4,calibration
fac_e448a464aabb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05845_XfMHm6CEwPw_faceswap_id06752_wavtolip.mp4,00161_id05845_XfMHm6CEwPw_faceswap_id06752_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05845;id06752,faceswap,4,calibration
fac_d0ca5910e197,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05845_XfMHm6CEwPw_id04070_wavtolip.mp4,00161_id05845_XfMHm6CEwPw_id04070_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05845;id04070,wav2lip,4,calibration
fac_1f38f36a6fea,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id05931_bFqu86NV3hk_id07051_wavtolip.mp4,00161_id05931_bFqu86NV3hk_id07051_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id05931;id07051,wav2lip,4,calibration
fac_92e3b24bd53f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id06428_A9nvRKd1afA_id00739_wavtolip.mp4,00161_id06428_A9nvRKd1afA_id00739_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id06428;id00739,wav2lip,4,calibration
fac_8f86e8dfe031,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id06437_wavtolip.mp4,00161_id06437_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id06437,wav2lip,4,calibration
fac_6fe9b7714284,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id06438_wavtolip.mp4,00161_id06438_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id06438,wav2lip,4,calibration
fac_f517152d1e74,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id07008_wavtolip.mp4,00161_id07008_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id07008,wav2lip,4,calibration
fac_c9bfc50af858,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id07049_BiljgZcyWI4_id07689_wavtolip.mp4,00161_id07049_BiljgZcyWI4_id07689_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id07049;id07689,wav2lip,4,calibration
fac_7b2f05e687cf,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id07049_wavtolip.mp4,00161_id07049_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id07049,wav2lip,4,calibration
fac_1c35176284bd,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id07078_sLVbTD3Dtgw_id06232_wavtolip.mp4,00161_id07078_sLVbTD3Dtgw_id06232_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id07078;id06232,wav2lip,4,calibration
fac_8ad05c340eec,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id07377_FGNavKcGANA_id06343_wavtolip.mp4,00161_id07377_FGNavKcGANA_id06343_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id07377;id06343,wav2lip,4,calibration
fac_74092ac25176,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05920/00161_id07689_2ie0g83JkgA_id00747_wavtolip.mp4,00161_id07689_2ie0g83JkgA_id00747_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05920,Asian (South),women,161,id07689;id00747,wav2lip,4,calibration
fac_858b08c65dbf,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id00488_wavtolip.mp4,00013_id00488_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id00488,wav2lip,4,calibration
fac_a5f225a1ed57,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id00747_wavtolip.mp4,00013_id00747_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id00747,wav2lip,4,calibration
fac_429727520ba5,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id01026_rM4ZERt7oM0_faceswap_id04070_wavtolip.mp4,00013_id01026_rM4ZERt7oM0_faceswap_id04070_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id01026;id04070,faceswap,4,calibration
fac_b1cc3e343fca,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id01026_rM4ZERt7oM0_faceswap_id05931_wavtolip.mp4,00013_id01026_rM4ZERt7oM0_faceswap_id05931_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id01026;id05931,faceswap,4,calibration
fac_64a8100303ce,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id01026_rM4ZERt7oM0_faceswap_id06232_wavtolip.mp4,00013_id01026_rM4ZERt7oM0_faceswap_id06232_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id01026;id06232,faceswap,4,calibration
fac_29e70c274634,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id01026_rM4ZERt7oM0_faceswap_id07008_wavtolip.mp4,00013_id01026_rM4ZERt7oM0_faceswap_id07008_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id01026;id07008,faceswap,4,calibration
fac_95159430bd35,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id01026_rM4ZERt7oM0_id07049_wavtolip.mp4,00013_id01026_rM4ZERt7oM0_id07049_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id01026;id07049,wav2lip,4,calibration
fac_11ce8cbe9748,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id02089_wavtolip.mp4,00013_id02089_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id02089,wav2lip,4,calibration
fac_1cfa6f248cc6,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id02619_wavtolip.mp4,00013_id02619_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id02619,wav2lip,4,calibration
fac_1cd5b5ffb041,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id03559_pgetxl1qbzM_id03559_wavtolip.mp4,00013_id03559_pgetxl1qbzM_id03559_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id03559;id03559,wav2lip,4,calibration
fac_45f8bcb08ee3,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id03815_wavtolip.mp4,00013_id03815_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id03815,wav2lip,4,calibration
fac_43ee273a6a59,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id03985_wavtolip.mp4,00013_id03985_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id03985,wav2lip,4,calibration
fac_b68781c5d8a8,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id04927_8MD618FRyfA_id05434_wavtolip.mp4,00013_id04927_8MD618FRyfA_id05434_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id04927;id05434,wav2lip,4,calibration
fac_d8341f015f52,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id05435_OvX-Jv_whcU_id05435_wavtolip.mp4,00013_id05435_OvX-Jv_whcU_id05435_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id05435;id05435,wav2lip,4,calibration
fac_0ad438fd5773,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id05478_wavtolip.mp4,00013_id05478_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id05478,wav2lip,4,calibration
fac_cf71bf00c8d4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id05845_XfMHm6CEwPw_id00488_wavtolip.mp4,00013_id05845_XfMHm6CEwPw_id00488_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id05845;id00488,wav2lip,4,calibration
fac_b312ac81d034,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id06438_wavtolip.mp4,00013_id06438_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id06438,wav2lip,4,calibration
fac_882ba3d35aeb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id07049_BiljgZcyWI4_id06752_wavtolip.mp4,00013_id07049_BiljgZcyWI4_id06752_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id07049;id06752,wav2lip,4,calibration
fac_15a60a2db6ae,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id07049_wavtolip.mp4,00013_id07049_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id07049,wav2lip,4,calibration
fac_58a16b863dc6,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id07136_4e43eS5p3_M_id06232_wavtolip.mp4,00013_id07136_4e43eS5p3_M_id06232_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id07136;id06232,wav2lip,4,calibration
fac_95a94454fd58,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id07236_wavtolip.mp4,00013_id07236_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id05931,Asian (South),women,13,id07236,wav2lip,4,calibration
fac_de92758ef6f9,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id00235_wavtolip.mp4,00025_id00235_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id00235,wav2lip,4,calibration
fac_52aa2690f75c,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id00747_l3eOd4UDsGc_id05931_wavtolip.mp4,00025_id00747_l3eOd4UDsGc_id05931_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id00747;id05931,wav2lip,4,calibration
fac_7e21dafd18ec,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id01026_wavtolip.mp4,00025_id01026_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id01026,wav2lip,4,calibration
fac_d0b660617556,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id02089_wavtolip.mp4,00025_id02089_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id02089,wav2lip,4,calibration
fac_0f75993193d2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id02310_zA-8Pw0SvZg_id00149_wavtolip.mp4,00025_id02310_zA-8Pw0SvZg_id00149_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id02310;id00149,wav2lip,4,calibration
fac_350b3349fe51,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id03559_pgetxl1qbzM_faceswap_id00739_wavtolip.mp4,00025_id03559_pgetxl1qbzM_faceswap_id00739_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id03559;id00739,faceswap,4,calibration
fac_c57497aedef2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id03559_pgetxl1qbzM_faceswap_id04529_wavtolip.mp4,00025_id03559_pgetxl1qbzM_faceswap_id04529_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id03559;id04529,faceswap,4,calibration
fac_bc846d1138d4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id03559_pgetxl1qbzM_faceswap_id04530_wavtolip.mp4,00025_id03559_pgetxl1qbzM_faceswap_id04530_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id03559;id04530,faceswap,4,calibration
fac_d5804edfa00d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id03559_pgetxl1qbzM_faceswap_id05845_wavtolip.mp4,00025_id03559_pgetxl1qbzM_faceswap_id05845_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id03559;id05845,faceswap,4,calibration
fac_a6b54b6f3058,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id03559_pgetxl1qbzM_faceswap_id07008_wavtolip.mp4,00025_id03559_pgetxl1qbzM_faceswap_id07008_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id03559;id07008,faceswap,4,calibration
fac_7cd40d5a1656,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id03559_pgetxl1qbzM_id04529_wavtolip.mp4,00025_id03559_pgetxl1qbzM_id04529_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id03559;id04529,wav2lip,4,calibration
fac_12d23bfe50b7,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id04583_M10zZFjuAb0_id06343_wavtolip.mp4,00025_id04583_M10zZFjuAb0_id06343_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id04583;id06343,wav2lip,4,calibration
fac_d3e5a3298dbe,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id04583_wavtolip.mp4,00025_id04583_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id04583,wav2lip,4,calibration
fac_6a935605c2e7,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id05435_wavtolip.mp4,00025_id05435_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id05435,wav2lip,4,calibration
fac_d47cfff73495,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id05478_VJkjRzPt-Jw_id00747_wavtolip.mp4,00025_id05478_VJkjRzPt-Jw_id00747_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id05478;id00747,wav2lip,4,calibration
fac_d7e579792657,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id05478_wavtolip.mp4,00025_id05478_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id05478,wav2lip,4,calibration
fac_c0300a79648f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id05845_wavtolip.mp4,00025_id05845_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id05845,wav2lip,4,calibration
fac_5ce7f930e11a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id05931_bFqu86NV3hk_id00461_wavtolip.mp4,00025_id05931_bFqu86NV3hk_id00461_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id05931;id00461,wav2lip,4,calibration
fac_a6b94464215a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id06268_wavtolip.mp4,00025_id06268_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id06268,wav2lip,4,calibration
fac_a23d0bd181bf,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id06428_wavtolip.mp4,00025_id06428_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id06428,wav2lip,4,calibration
fac_1ddece427e24,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id06752_wavtolip.mp4,00025_id06752_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id06752,wav2lip,4,calibration
fac_037ed8a575ed,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06232/00025_id07236_Fe0sdHw3sc4_id03897_wavtolip.mp4,00025_id07236_Fe0sdHw3sc4_id03897_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06232,Asian (South),women,25,id07236;id03897,wav2lip,4,calibration
fac_0c41ab206d31,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id06254/00043_id00417_GhIZam3v09g_id06437_wavtolip.mp4,00043_id00417_GhIZam3v09g_id06437_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id06254,Asian (South),women,43,id00417;id06437,wav2lip,4,calibration
