sample_id,file_path,dataset,original_id,identity,manipulation_type,generator_tool,language,modality,provenance,semantic_class,visual_label,audio_label,final_label,split,held_out
itw_79b291db2b08,data/raw/modern_challenge/in_the_wild/fake/5743.wav,In-the-Wild,5743.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79b3f3753b44,data/raw/modern_challenge/in_the_wild/real/3896.wav,In-the-Wild,3896.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79b4e3d32192,data/raw/modern_challenge/in_the_wild/fake/28964.wav,In-the-Wild,28964.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79b58cbd5e85,data/raw/modern_challenge/in_the_wild/fake/3072.wav,In-the-Wild,3072.wav,Mark Zuckerberg,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79bb429cce99,data/raw/modern_challenge/in_the_wild/fake/7258.wav,In-the-Wild,7258.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79bcd49b92c5,data/raw/modern_challenge/in_the_wild/real/15022.wav,In-the-Wild,15022.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79bd011f282d,data/raw/modern_challenge/in_the_wild/real/8215.wav,In-the-Wild,8215.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79bf654a99a8,data/raw/modern_challenge/in_the_wild/real/5082.wav,In-the-Wild,5082.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79c2ec553a12,data/raw/modern_challenge/in_the_wild/real/20247.wav,In-the-Wild,20247.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79c437b4db07,data/raw/modern_challenge/in_the_wild/real/27666.wav,In-the-Wild,27666.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79c85fd63138,data/raw/modern_challenge/in_the_wild/fake/17104.wav,In-the-Wild,17104.wav,Barack Obama,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79d03f854506,data/raw/modern_challenge/in_the_wild/fake/5518.wav,In-the-Wild,5518.wav,Bill Burr,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79d42ca4f10a,data/raw/modern_challenge/in_the_wild/real/3110.wav,In-the-Wild,3110.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79d487de2f39,data/raw/modern_challenge/in_the_wild/real/8159.wav,In-the-Wild,8159.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79d495d8435b,data/raw/modern_challenge/in_the_wild/fake/28456.wav,In-the-Wild,28456.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79da31855d48,data/raw/modern_challenge/in_the_wild/real/26725.wav,In-the-Wild,26725.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79dc0d726442,data/raw/modern_challenge/in_the_wild/real/24505.wav,In-the-Wild,24505.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79dc3d356a03,data/raw/modern_challenge/in_the_wild/fake/14858.wav,In-the-Wild,14858.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79de1ddbe40f,data/raw/modern_challenge/in_the_wild/real/16536.wav,In-the-Wild,16536.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79e0fd0037c9,data/raw/modern_challenge/in_the_wild/fake/7505.wav,In-the-Wild,7505.wav,Bob Ross,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79e3ad102717,data/raw/modern_challenge/in_the_wild/real/30714.wav,In-the-Wild,30714.wav,Ronald Reagan,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79e4d97db703,data/raw/modern_challenge/in_the_wild/real/22446.wav,In-the-Wild,22446.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79e63b9faa0b,data/raw/modern_challenge/in_the_wild/fake/692.wav,In-the-Wild,692.wav,Louis Farrakhan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79e6409ab275,data/raw/modern_challenge/in_the_wild/real/25276.wav,In-the-Wild,25276.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79ec01c7e499,data/raw/modern_challenge/in_the_wild/real/24229.wav,In-the-Wild,24229.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79eda74aa5b9,data/raw/modern_challenge/in_the_wild/fake/7306.wav,In-the-Wild,7306.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79ef5156263d,data/raw/modern_challenge/in_the_wild/real/13687.wav,In-the-Wild,13687.wav,Richard Nixon,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79f1691e4ff8,data/raw/modern_challenge/in_the_wild/real/21558.wav,In-the-Wild,21558.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79f1fcb02c26,data/raw/modern_challenge/in_the_wild/real/26330.wav,In-the-Wild,26330.wav,Mark Zuckerberg,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_79f4d3007340,data/raw/modern_challenge/in_the_wild/fake/21327.wav,In-the-Wild,21327.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_79f924a2b988,data/raw/modern_challenge/in_the_wild/fake/13452.wav,In-the-Wild,13452.wav,Mark Zuckerberg,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a00c77e2362,data/raw/modern_challenge/in_the_wild/fake/4698.wav,In-the-Wild,4698.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a027b73a28b,data/raw/modern_challenge/in_the_wild/real/12601.wav,In-the-Wild,12601.wav,Dwight Eisenhower,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a02d19f4f51,data/raw/modern_challenge/in_the_wild/real/9889.wav,In-the-Wild,9889.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a031bfe4f6a,data/raw/modern_challenge/in_the_wild/real/22160.wav,In-the-Wild,22160.wav,Alexandria Ocasio-Cortez,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a032e880dff,data/raw/modern_challenge/in_the_wild/real/14821.wav,In-the-Wild,14821.wav,Ronald Reagan,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a037564d5e7,data/raw/modern_challenge/in_the_wild/real/28120.wav,In-the-Wild,28120.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a055493630b,data/raw/modern_challenge/in_the_wild/real/2572.wav,In-the-Wild,2572.wav,Boris Johnson,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a05bd4a0c86,data/raw/modern_challenge/in_the_wild/fake/2074.wav,In-the-Wild,2074.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a0aa4a79e18,data/raw/modern_challenge/in_the_wild/fake/24609.wav,In-the-Wild,24609.wav,The Notorious B.I.G.,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a0b3ed7285e,data/raw/modern_challenge/in_the_wild/real/19939.wav,In-the-Wild,19939.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a0e189a2005,data/raw/modern_challenge/in_the_wild/fake/12646.wav,In-the-Wild,12646.wav,FDR,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a124fa9a222,data/raw/modern_challenge/in_the_wild/real/5656.wav,In-the-Wild,5656.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a12d24a7b68,data/raw/modern_challenge/in_the_wild/fake/3399.wav,In-the-Wild,3399.wav,Mr. Rogers,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a12e9d4e399,data/raw/modern_challenge/in_the_wild/real/10300.wav,In-the-Wild,10300.wav,Ronald Reagan,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a148547828d,data/raw/modern_challenge/in_the_wild/fake/31682.wav,In-the-Wild,31682.wav,Bob Ross,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a14950b70ee,data/raw/modern_challenge/in_the_wild/fake/25179.wav,In-the-Wild,25179.wav,Winston Churchill,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a16076026b3,data/raw/modern_challenge/in_the_wild/real/13395.wav,In-the-Wild,13395.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a1b83e5710a,data/raw/modern_challenge/in_the_wild/real/24944.wav,In-the-Wild,24944.wav,FDR,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a1df679a7d0,data/raw/modern_challenge/in_the_wild/fake/23459.wav,In-the-Wild,23459.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a20c969422c,data/raw/modern_challenge/in_the_wild/real/14020.wav,In-the-Wild,14020.wav,Richard Nixon,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a21170b5e0d,data/raw/modern_challenge/in_the_wild/real/15867.wav,In-the-Wild,15867.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a23b2d388df,data/raw/modern_challenge/in_the_wild/real/22458.wav,In-the-Wild,22458.wav,JFK,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a260d4cb810,data/raw/modern_challenge/in_the_wild/real/17227.wav,In-the-Wild,17227.wav,Richard Nixon,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a2b43a671b3,data/raw/modern_challenge/in_the_wild/fake/6040.wav,In-the-Wild,6040.wav,Barack Obama,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a2dc9fc603b,data/raw/modern_challenge/in_the_wild/fake/19834.wav,In-the-Wild,19834.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a31a082bd25,data/raw/modern_challenge/in_the_wild/real/29716.wav,In-the-Wild,29716.wav,Dwight Eisenhower,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a32a80a6fcf,data/raw/modern_challenge/in_the_wild/real/8938.wav,In-the-Wild,8938.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a33801522ac,data/raw/modern_challenge/in_the_wild/real/14793.wav,In-the-Wild,14793.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a347ebbde90,data/raw/modern_challenge/in_the_wild/real/26578.wav,In-the-Wild,26578.wav,Ronald Reagan,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a35f0101215,data/raw/modern_challenge/in_the_wild/real/30235.wav,In-the-Wild,30235.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a3858b58544,data/raw/modern_challenge/in_the_wild/fake/16999.wav,In-the-Wild,16999.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a38b81bc3e1,data/raw/modern_challenge/in_the_wild/fake/29307.wav,In-the-Wild,29307.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a3940890375,data/raw/modern_challenge/in_the_wild/real/82.wav,In-the-Wild,82.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a3a5128bbc0,data/raw/modern_challenge/in_the_wild/real/16794.wav,In-the-Wild,16794.wav,Milton Friedman,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a3d7194d1d3,data/raw/modern_challenge/in_the_wild/fake/15935.wav,In-the-Wild,15935.wav,Bill Clinton,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a3d792c260f,data/raw/modern_challenge/in_the_wild/fake/14223.wav,In-the-Wild,14223.wav,JFK,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a3dd401727f,data/raw/modern_challenge/in_the_wild/real/19149.wav,In-the-Wild,19149.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a3ea358261d,data/raw/modern_challenge/in_the_wild/real/9512.wav,In-the-Wild,9512.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a451396526c,data/raw/modern_challenge/in_the_wild/fake/16713.wav,In-the-Wild,16713.wav,2Pac,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a462ddb09d2,data/raw/modern_challenge/in_the_wild/fake/26275.wav,In-the-Wild,26275.wav,Milton Friedman,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a4656dc9a38,data/raw/modern_challenge/in_the_wild/fake/10857.wav,In-the-Wild,10857.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a4d4ff512c8,data/raw/modern_challenge/in_the_wild/fake/16369.wav,In-the-Wild,16369.wav,Alan Watts,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a4f1a7d363a,data/raw/modern_challenge/in_the_wild/real/3083.wav,In-the-Wild,3083.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a4f943f9094,data/raw/modern_challenge/in_the_wild/fake/30527.wav,In-the-Wild,30527.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a53f01bc5f6,data/raw/modern_challenge/in_the_wild/fake/2067.wav,In-the-Wild,2067.wav,Nelson Mandela,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a54408c77c9,data/raw/modern_challenge/in_the_wild/fake/30266.wav,In-the-Wild,30266.wav,Orson Welles,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a553629ffce,data/raw/modern_challenge/in_the_wild/real/29376.wav,In-the-Wild,29376.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a56924674fb,data/raw/modern_challenge/in_the_wild/real/21826.wav,In-the-Wild,21826.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a56aa1a044e,data/raw/modern_challenge/in_the_wild/fake/4434.wav,In-the-Wild,4434.wav,Jerry Seinfeld,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a5a2faa8ffc,data/raw/modern_challenge/in_the_wild/real/22895.wav,In-the-Wild,22895.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a5b66d5fc0d,data/raw/modern_challenge/in_the_wild/real/11004.wav,In-the-Wild,11004.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a5ba5014e4e,data/raw/modern_challenge/in_the_wild/fake/29400.wav,In-the-Wild,29400.wav,Winston Churchill,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a5c269d90f8,data/raw/modern_challenge/in_the_wild/fake/5515.wav,In-the-Wild,5515.wav,Nelson Mandela,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a5e75b62afd,data/raw/modern_challenge/in_the_wild/real/31004.wav,In-the-Wild,31004.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a64fb3de291,data/raw/modern_challenge/in_the_wild/real/23445.wav,In-the-Wild,23445.wav,Dwight Eisenhower,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a668a5e15b3,data/raw/modern_challenge/in_the_wild/fake/27173.wav,In-the-Wild,27173.wav,Scarlett Johansson,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a6ba677ef6e,data/raw/modern_challenge/in_the_wild/real/24099.wav,In-the-Wild,24099.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a6bbbfa6583,data/raw/modern_challenge/in_the_wild/real/20620.wav,In-the-Wild,20620.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a6cf03e7489,data/raw/modern_challenge/in_the_wild/fake/5237.wav,In-the-Wild,5237.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a6dd8899bec,data/raw/modern_challenge/in_the_wild/real/23883.wav,In-the-Wild,23883.wav,JFK,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a71b3addaa2,data/raw/modern_challenge/in_the_wild/fake/18620.wav,In-the-Wild,18620.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a751f22d641,data/raw/modern_challenge/in_the_wild/real/5953.wav,In-the-Wild,5953.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a75786fd9fd,data/raw/modern_challenge/in_the_wild/fake/368.wav,In-the-Wild,368.wav,Arnold Schwarzenegger,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a7668712124,data/raw/modern_challenge/in_the_wild/real/22150.wav,In-the-Wild,22150.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a77c0909479,data/raw/modern_challenge/in_the_wild/real/21745.wav,In-the-Wild,21745.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a7d6276fa15,data/raw/modern_challenge/in_the_wild/real/1329.wav,In-the-Wild,1329.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a80971edd57,data/raw/modern_challenge/in_the_wild/real/31135.wav,In-the-Wild,31135.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a81061be004,data/raw/modern_challenge/in_the_wild/real/22568.wav,In-the-Wild,22568.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a833fc3e330,data/raw/modern_challenge/in_the_wild/real/8501.wav,In-the-Wild,8501.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a86851d2ad3,data/raw/modern_challenge/in_the_wild/real/13341.wav,In-the-Wild,13341.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a86e2481c92,data/raw/modern_challenge/in_the_wild/real/19354.wav,In-the-Wild,19354.wav,Martin Luther King,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a88faf51a84,data/raw/modern_challenge/in_the_wild/fake/10474.wav,In-the-Wild,10474.wav,Adam Driver,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a89d1a56464,data/raw/modern_challenge/in_the_wild/real/18758.wav,In-the-Wild,18758.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a8b49585c4a,data/raw/modern_challenge/in_the_wild/real/8440.wav,In-the-Wild,8440.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a8d0d1e9705,data/raw/modern_challenge/in_the_wild/real/30086.wav,In-the-Wild,30086.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a8dc4b14023,data/raw/modern_challenge/in_the_wild/real/9002.wav,In-the-Wild,9002.wav,Robert Kardashian,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a9116c3097a,data/raw/modern_challenge/in_the_wild/fake/8399.wav,In-the-Wild,8399.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a915e4f1c9e,data/raw/modern_challenge/in_the_wild/fake/15690.wav,In-the-Wild,15690.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a937e39ab4c,data/raw/modern_challenge/in_the_wild/real/9504.wav,In-the-Wild,9504.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7a94076bfd4b,data/raw/modern_challenge/in_the_wild/fake/30470.wav,In-the-Wild,30470.wav,Mitch Hedberg,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a994a18d63e,data/raw/modern_challenge/in_the_wild/fake/4393.wav,In-the-Wild,4393.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a9be695978d,data/raw/modern_challenge/in_the_wild/fake/4910.wav,In-the-Wild,4910.wav,FDR,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7a9c2169b695,data/raw/modern_challenge/in_the_wild/real/2381.wav,In-the-Wild,2381.wav,FDR,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7aa3682478de,data/raw/modern_challenge/in_the_wild/real/6130.wav,In-the-Wild,6130.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7aad4086b851,data/raw/modern_challenge/in_the_wild/real/18748.wav,In-the-Wild,18748.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7aadd50f10b9,data/raw/modern_challenge/in_the_wild/real/9918.wav,In-the-Wild,9918.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_7aadda51bd4e,data/raw/modern_challenge/in_the_wild/fake/26028.wav,In-the-Wild,26028.wav,Bill Clinton,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_7aae520e1991,data/raw/modern_challenge/in_the_wild/real/23687.wav,In-the-Wild,23687.wav,Louis Farrakhan,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
